times,Cplex,Mosek,Scip,L0Bnb,SBnb,El0ps
881.2704859255726,0.6521739130434783,1.0,NaN,1.0,NaN,1.0
1001.5491130567427,0.7246376811594203,1.0,NaN,1.0,NaN,1.0
1138.2437536316932,0.7681159420289855,1.0,NaN,1.0,NaN,1.0
1293.5949179041029,0.7971014492753623,1.0,NaN,1.0,NaN,1.0
1470.1489081650504,0.8695652173913043,1.0,NaN,1.0,NaN,1.0
1670.799554222673,0.9420289855072463,1.0,NaN,1.0,NaN,1.0
1898.8356450741821,0.9855072463768116,1.0,NaN,1.0,NaN,1.0
2157.99483420484,1.0,1.0,NaN,1.0,NaN,1.0
2452.524902055355,1.0,1.0,NaN,1.0,NaN,1.0
2787.253379787609,1.0,1.0,NaN,1.0,NaN,1.0
3167.666675525599,1.0,1.0,NaN,1.0,NaN,1.0
